,App Id,All Permissions,App Name,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
10,com.bl.critical.strike,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Critical Action :Gun Strike Ops - Shooting Game,Adventure,4.0,177892.0,"50,000,000+",50000000.0,80378399,True,0.0,USD,Varies with device,4.4 and up,Free Actions,http://topactiongames.com/,topactionsgame@gmail.com,"Aug 7, 2019","Apr 25, 2021",Teen,https://unity3d.com/cn/legal/privacy-policy,True,True,False,2021-06-16 08:15:10
11,com.samsung.android.oneconnect,"[{'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'modify phone state', 'type': 'Phone'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'read sensitive log data', 'type': 'Device & app history'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'set an alarm', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'allow Wi-Fi Multicast reception', 'type': 'Other'}, {'permission': 'expand/collapse status bar', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'limit number of running processes', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}]",SmartThings,Lifestyle,4.5,742819.0,"500,000,000+",500000000.0,573242377,True,0.0,USD,79M,7.0 and up,"Samsung Electronics Co.,  Ltd.",https://help.content.samsung.com,noreply.sec@samsung.com,"Apr 17, 2017","Jun 08, 2021",Everyone,https://account.samsung.com/membership/pp,False,False,False,2021-06-16 05:14:51
12,com.sgiggle.production,"[{'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'read sensitive log data', 'type': 'Device & app history'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'disable your screen lock', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Tango – Live Streams & Live Video Chats: Go Live,Social,4.3,3866721.0,"100,000,000+",100000000.0,287426369,True,0.0,USD,Varies with device,7.0 and up,Tango,http://www.tango.me,support@tango.me,"Sep 29, 2010","Jun 14, 2021",Mature 17+,http://www.tango.me/privacy-policy/,False,True,False,2021-06-15 21:34:11
13,com.slacker.radio,"[{'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'access USB storage filesystem', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'reorder running apps', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}]",LiveXLive - Streaming Music and Live Events,Music & Audio,4.3,353485.0,"50,000,000+",50000000.0,98280747,True,0.0,USD,Varies with device,Varies with device,Slacker Inc.,http://www.livexlive.com,support@livexlive.com,,"Jun 03, 2021",Teen,http://www.livexlive.com/privacy,True,False,False,2021-06-15 23:19:12
14,com.joeware.android.gpulumera,"[{'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}]","Candy Camera - selfie, beauty camera, photo editor",Photography,4.4,3508038.0,"100,000,000+",100000000.0,272878981,True,0.0,USD,Varies with device,4.1 and up,"JP-brothers, Inc.",https://www.jp-brothers.com,candygirl@jp-brothers.com,"Nov 23, 2013","Jun 08, 2021",Everyone,https://www.jp-brothers.com/privacy-pollicy,True,True,False,2021-06-15 22:36:14
15,com.shopclues,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}]",ShopClues: Online Shopping App,Shopping,3.3,597592.0,"50,000,000+",50000000.0,85250650,True,0.0,USD,17M,4.2 and up,ShopClues,http://www.shopclues.com,app-support@shopclues.com,"Dec 22, 2013","Jun 08, 2021",Everyone,http://m.shopclues.com/rules-and-policies.html,True,False,False,2021-06-15 23:11:21
16,com.pinterest,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'set wallpaper', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'control Near Field Communication', 'type': 'Other'}]",Pinterest,Lifestyle,4.6,8017109.0,"500,000,000+",500000000.0,615144909,True,0.0,USD,Varies with device,Varies with device,Pinterest,https://help.pinterest.com,help@pinterest.com,"Aug 14, 2012","Jun 14, 2021",Teen,https://policy.pinterest.com/privacy-policy,True,False,True,2021-06-15 21:48:39
17,com.lookout,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'read your Web bookmarks and history', 'type': 'Device & app history'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'write web bookmarks and history', 'type': 'Other'}, {'permission': 'disable your screen lock', 'type': 'Other'}, {'permission': 'control flashlight', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'close other apps', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]","Mobile Security, Antivirus & Cleaner by Lookout",Tools,4.7,1102255.0,"100,000,000+",100000000.0,355173972,True,0.0,USD,15M,5.0 and up,Lookout Mobile Security,https://www.lookout.com/,support@lookout.com,,"May 19, 2021",Everyone,https://legaldocs.lookout.com/en/consumer-privacy-policy.pdf,False,True,False,2021-06-16 04:43:26
18,ru.yandex.searchplugin,"[{'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'read call log', 'type': 'Phone'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'read your Web bookmarks and history', 'type': 'Device & app history'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'allow Wi-Fi Multicast reception', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'set an alarm', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'read terms you added to the dictionary', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'close other apps', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'set wallpaper', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'add words to user-defined dictionary', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'control flashlight', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}]",Yandex,Tools,4.6,1160010.0,"100,000,000+",100000000.0,172106132,True,0.0,USD,Varies with device,5.0 and up,Yandex Apps,http://www.yandex.ru,support@mobyandex.yandex.ru,"Dec 7, 2010","Jun 10, 2021",Everyone,http://legal.yandex.ru/confidential/?mode=html,True,False,False,2021-06-16 04:12:59
19,com.matchington.mansion,"[{'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'Google Play license check', 'type': 'Other'}]",Matchington Mansion,Puzzle,4.4,1962886.0,"50,000,000+",50000000.0,96178155,True,0.0,USD,161M,4.4 and up,"Magic Tavern, Inc.",https://www.magictavern.com,matchingtonmansion@magictavern.com,"Oct 11, 2017","Jun 15, 2021",Everyone,https://www.magictavern.com/privacy.html,True,True,False,2021-06-16 11:34:18
20,com.google.android.inputmethod.latin,"[{'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'read terms you added to the dictionary', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'add words to user-defined dictionary', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}]",Gboard - the Google Keyboard,Tools,4.5,667983.0,"1,000,000,000+",1000000000.0,3897822063,True,0.0,USD,Varies with device,Varies with device,Google LLC,https://support.google.com/gboard,gboard-dev-support@google.com,"Jun 5, 2013","Jun 07, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-15 23:13:30
21,com.melodis.midomiMusicIdentifier.freemium,"[{'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}]",SoundHound - Music Discovery & Lyrics,Music & Audio,4.4,893846.0,"100,000,000+",100000000.0,114497647,True,0.0,USD,Varies with device,Varies with device,SoundHound Inc.,https://soundhound.com/soundhound,SoundHound-Support@SoundHound.com,"Jun 15, 2010","Jun 03, 2021",Teen,http://soundhound.com/soundhound-privacy,True,False,False,2021-06-15 22:57:12
22,com.facebook.lite,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'read your text messages (SMS or MMS)', 'type': 'SMS'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read call log', 'type': 'Phone'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': ""add or modify calendar events and send email to guests without owners' knowledge"", 'type': 'Calendar'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'read battery statistics', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'reorder running apps', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}]",Facebook Lite,Social,3.1,18544036.0,"1,000,000,000+",1000000000.0,2072296494,True,0.0,USD,Varies with device,Varies with device,Facebook,https://www.facebook.com/facebook,lite-android-support@fb.com,"Mar 15, 2018","Jun 14, 2021",Teen,https://www.facebook.com/about/privacy/,True,False,False,2021-06-16 12:28:54
